posting_id,job_title,salary_estimate,company_rating,company_size,founded_year,ownership_type,industry,sector,revenue_band,hourly_flag,employer_provided_flag,lower_salary_k,upper_salary_k,avg_salary_k,job_state,company_age,python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,power_bi,flink,mongo,google_analytics,role_family,seniority,degree_required
624,Data Scientist,$64K-$108K (Glassdoor est.),3.7,201 - 500 ,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,0,64,108,86.0,MD,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
625,Senior Data Scientist,$89K-$144K (Glassdoor est.),4.4,1 - 50 ,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,0,0,89,144,116.5,CA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
627,Senior Scientist (Neuroscience),$109K-$200K (Glassdoor est.),3.5,1001 - 5000 ,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),0,0,109,200,154.5,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
629,Machine Learning Engineer - Regulatory,$61K-$113K (Glassdoor est.),3.7,501 - 1000 ,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),0,0,61,113,87.0,KS,48,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,machine learning engineer,na,na
630,Marketing Data Analyst,$35K-$62K (Glassdoor est.),3.6,1001 - 5000 ,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),0,0,35,62,48.5,CA,35,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,analyst,na,M
631,Data Engineer,$55K-$105K (Glassdoor est.),3.4,501 - 1000 ,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),0,0,55,105,80.0,TX,19,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
632,Medical Laboratory Scientist,$18-$25 Per Hour(Glassdoor est.),4.0,1001 - 5000 ,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),1,0,37,52,44.5,TX,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
633,R&D Specialist/ Food Scientist,$39K-$66K (Glassdoor est.),2.4,501 - 1000 ,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),0,0,39,66,52.5,IL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
634,Principal Data Scientist,$135K-$211K (Glassdoor est.),3.7,10000+ ,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),0,0,135,211,173.0,CA,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
635,Data Engineer,$57K-$80K (Glassdoor est.),3.5,501 - 1000 ,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,57,80,68.5,AZ,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
636,Data Scientist - Alpha Insights,$129K-$215K (Glassdoor est.),4.4,1001 - 5000 ,2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,0,0,129,215,172.0,NY,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
637,"Data Scientist, Office of Data Science",$86K-$143K (Glassdoor est.),3.3,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,86,143,114.5,MA,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
638,"Associate Principal Scientist, Pharmacogenomics",$63K-$127K (Glassdoor est.),3.9,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,63,127,95.0,MD,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
639,Data Scientist - Systems Engineering,$50K-$89K (Glassdoor est.),3.2,5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),0,0,50,89,69.5,MA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,na,na
640,Data Engineer,$43K-$86K (Glassdoor est.),3.2,501 - 1000 ,2003,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,0,0,43,86,64.5,NY,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
642,"Scientist, Bacteriology",$74K-$149K (Glassdoor est.),2.1,201 - 500 ,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,74,149,111.5,CA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
643,Data Scientist,$71K-$124K (Glassdoor est.),4.0,501 - 1000 ,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,0,0,71,124,97.5,NY,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
644,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",$113K-$196K (Glassdoor est.),3.7,10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,113,196,154.5,MA,240,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,na,M
645,Senior Research Scientist-Machine Learning,$81K-$167K (Glassdoor est.),2.6,501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,0,0,81,167,124.0,PA,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,sr,P
646,Data Scientist,$69K-$121K (Glassdoor est.),3.4,201 - 500 ,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,69,121,95.0,NY,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
647,Senior Data Scientist,$97K-$160K (Glassdoor est.),4.4,201 - 500 ,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),0,0,97,160,128.5,IL,13,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,na
648,Principal Data Scientist,$150K-$238K (Glassdoor est.),3.2,501 - 1000 ,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,150,238,194.0,CA,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
651,Data Scientist,$77K-$132K (Glassdoor est.),3.5,201 - 500 ,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,0,0,77,132,104.5,NY,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
652,Clinical Laboratory Scientist,$24-$39 Per Hour(Glassdoor est.),3.7,501 - 1000 ,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),1,0,49,81,65.0,CO,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
653,Data Engineer - Consultant (Charlotte Based),$59K-$112K (Glassdoor est.),4.2,201 - 500 ,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,0,0,59,112,85.5,NC,13,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
654,"Data Analyst 1, full-time contract worker for up to 12 months",$35K-$65K (Glassdoor est.),4.2,10000+ ,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,0,0,35,65,50.0,UT,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
655,Data Engineer,$79K-$147K (Glassdoor est.),3.1,1001 - 5000 ,1997,Company - Public,Video Games,Media,$10+ billion (USD),0,0,79,147,113.0,CA,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,na,na
658,"Scientist, Immuno-Oncology",$62K-$119K (Glassdoor est.),3.9,10000+ ,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,62,119,90.5,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
660,Senior Data Scientist,$119K-$187K (Glassdoor est.),4.3,51 - 200 ,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,119,187,153.0,CA,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
661,Products Data Analyst II,$90K-$157K (Glassdoor est.),3.3,1001 - 5000 ,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),0,0,90,157,123.5,CA,33,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,analyst,na,M
662,Lead Data Analyst,$32K-$62K (Glassdoor est.),3.9,201 - 500 ,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),0,0,32,62,47.0,NY,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
663,Analytics Manager - Data Mart,$42K-$86K (Glassdoor est.),3.5,501 - 1000 ,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),0,0,42,86,64.0,CA,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na
664,Data Science Engineer - Mobile,$116K-$208K (Glassdoor est.),4.0,10000+ ,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),0,0,116,208,162.0,CA,39,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,na,M
665,Senior Data Scientist - R&D Oncology,$102K-$172K (Glassdoor est.),3.9,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,102,172,137.0,NY,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
666,Sr. Data Engineer - Contract-to-Hire (Java),$69K-$127K (Glassdoor est.),3.0,10000+ ,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),0,0,69,127,98.0,TN,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M
668,Data Scientist,$86K-$144K (Glassdoor est.),3.7,10000+ ,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),0,0,86,144,115.0,NY,158,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
669,Senior Data Scientist,$102K-$165K (Glassdoor est.),3.5,5001 - 10000 ,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),0,0,102,165,133.5,CO,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
670,Data Engineer,$74K-$124K (Glassdoor est.),4.0,501 - 1000 ,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),0,0,74,124,99.0,CO,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
671,Food Scientist - Developer,$40K-$68K (Glassdoor est.),3.3,501 - 1000 ,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,0,0,40,68,54.0,WI,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
672,Senior Data Engineer,$76K-$142K (Glassdoor est.),3.2,1001 - 5000 ,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,76,142,109.0,TN,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
673,Data Engineer,$76K-$142K (Glassdoor est.),3.4,201 - 500 ,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,0,76,142,109.0,MD,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
674,Senior Data Scientist,$108K-$171K (Glassdoor est.),4.4,1001 - 5000 ,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),0,0,108,171,139.5,MA,37,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M
675,"Director II, Data Science - GRM Actuarial",$202K-$306K (Glassdoor est.),3.3,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,202,306,254.0,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
676,Machine Learning Engineer,$91K-$159K (Glassdoor est.),3.2,1001 - 5000 ,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,91,159,125.0,NY,46,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,machine learning engineer,na,M
678,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",$80K-$133K (Glassdoor est.),3.8,10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,80,133,106.5,MA,25,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M
679,"Scientist, Molecular/Cellular Biologist",$49K-$97K (Glassdoor est.),2.9,201 - 500 ,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,49,97,73.0,CA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
681,Staff Scientist-Downstream Process Development,$49K-$113K (Glassdoor est.),2.7,201 - 500 ,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,49,113,81.0,MD,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
682,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,$21-$34 Per Hour(Glassdoor est.),3.6,1001 - 5000 ,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),1,0,43,70,56.5,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
683,Scientist - Analytical Services,$65K-$134K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,65,134,99.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
685,Associate Data Analyst- Graduate Development Program,$32K-$59K (Glassdoor est.),3.3,501 - 1000 ,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),0,0,32,59,45.5,OH,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
687,IT Associate Data Analyst,$39K-$69K (Glassdoor est.),3.7,5001 - 10000 ,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),0,0,39,69,54.0,MA,169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
688,Sr. Data Engineer,$87K-$158K (Glassdoor est.),4.5,51 - 200 ,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),0,0,87,158,122.5,IN,25,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,sr,na
689,Clinical Data Analyst,$27K-$48K (Glassdoor est.),3.0,1001 - 5000 ,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),0,0,27,48,37.5,FL,44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
690,Business Data Analyst,$36K-$71K (Glassdoor est.),3.8,1001 - 5000 ,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),0,0,36,71,53.5,NY,19,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,analyst,na,M
691,Senior Insurance Data Scientist,$107K-$173K (Glassdoor est.),3.9,5001 - 10000 ,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),0,0,107,173,140.0,IL,53,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
692,Senior Data Science Systems Engineer,$56K-$99K (Glassdoor est.),3.2,5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),0,0,56,99,77.5,VA,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
694,ENVIRONMENTAL ENGINEER/SCIENTIST,Employer Provided Salary:$25-$28 Per Hour,3.3,1 - 50 ,1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,1,1,52,58,55.0,MA,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
695,Senior Scientist - Regulatory Submissions,$80K-$155K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,80,155,117.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
696,Scientist - Biomarker and Flow Cytometry,$43K-$98K (Glassdoor est.),2.4,501 - 1000 ,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),0,0,43,98,70.5,CA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
697,"Associate Scientist, LC/MS Biologics",$44K-$96K (Glassdoor est.),2.9,1001 - 5000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,44,96,70.0,NY,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
698,Revenue Analytics Manager,$45K-$78K (Glassdoor est.),4.8,51 - 200 ,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),0,0,45,78,61.5,CA,10,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na
699,Sr. Scientist Method Development,$50K-$110K (Glassdoor est.),2.9,1001 - 5000 ,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,50,110,80.0,GA,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,na
700,Data Scientist,$60K-$99K (Glassdoor est.),4.7,51 - 200 ,2003,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),0,0,60,99,79.5,GA,18,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,data scientist,na,na
701,Data Scientist - Sales,$130K-$206K (Glassdoor est.),4.7,501 - 1000 ,2014,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),0,0,130,206,168.0,CA,7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
702,IT - Data Engineer II,$61K-$119K (Glassdoor est.),3.4,1001 - 5000 ,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),0,0,61,119,90.0,MA,33,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
703,"Research Scientist, Immunology - Cancer Biology",Employer Provided Salary:$100K-$140K,-1.0,unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,1,100,140,120.0,MA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
704,Senior Data Analyst,$99K-$178K (Glassdoor est.),3.9,51 - 200 ,2008,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,99,178,138.5,CA,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
705,"Principal, Data Science - Advanced Analytics",$86K-$137K (Glassdoor est.),3.6,10000+ ,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),0,0,86,137,111.5,PA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
706,Data Science Project Manager,$37K-$100K (Glassdoor est.),3.6,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,37,100,68.5,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
707,"Sr Scientist, Immuno-Oncology - Oncology",$58K-$111K (Glassdoor est.),3.9,10000+ ,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,58,111,84.5,MA,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
708,Senior Data Engineer,$72K-$133K (Glassdoor est.),4.4,1001 - 5000 ,2006,Company - Public,Internet,Information Technology,$100 to $500 million (USD),0,0,72,133,102.5,TN,15,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
709,"Project Scientist - Auton Lab, Robotics Institute",$56K-$91K (Glassdoor est.),2.6,501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,0,0,56,91,73.5,PA,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P
711,Research Scientist – Security and Privacy,$61K-$126K (Glassdoor est.),3.6,501 - 1000 ,1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),0,0,61,126,93.5,OH,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
712,Data Science Manager,$95K-$160K (Glassdoor est.),3.2,1 - 50 ,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),0,0,95,160,127.5,PA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
714,Data Analyst 2 (Missionary Department),$53K-$91K (Glassdoor est.),4.2,10000+ ,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,0,0,53,91,72.0,UT,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
715,"Enterprise Architect, Data",$101K-$158K (Glassdoor est.),3.6,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,101,158,129.5,MA,170,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,na,na,na
718,Supply Chain Data Analyst,$33K-$61K (Glassdoor est.),3.1,1001 - 5000 ,1977,Company - Private,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),0,0,33,61,47.0,UT,44,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
719,Data Engineer - ETL,$44K-$86K (Glassdoor est.),3.8,501 - 1000 ,2014,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,0,0,44,86,65.0,AL,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
721,Corporate Risk Data Analyst (SQL Based) - Milwaukee or,$43K-$77K (Glassdoor est.),3.8,1001 - 5000 ,1870,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),0,0,43,77,60.0,WI,151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
722,"Senior Manager, Epidemiologic Data Scientist",$125K-$210K (Glassdoor est.),4.0,10000+ ,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,125,210,167.5,NY,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
723,"Marketing Data Analyst, May 2020 Undergrad",$44K-$86K (Glassdoor est.),3.8,1001 - 5000 ,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),0,0,44,86,65.0,NY,19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,analyst,na,na
725,Senior Data Analyst,$69K-$119K (Glassdoor est.),4.0,501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),0,0,69,119,94.0,VA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
726,Senior Data Analyst,$65K-$110K (Glassdoor est.),1.9,201 - 500 ,2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),0,0,65,110,87.5,NY,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,analyst,sr,na
727,Senior Data Engineer,$67K-$127K (Glassdoor est.),4.0,501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),0,0,67,127,97.0,VA,9,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,data engineer,sr,na
728,Senior Data Engineer,$78K-$147K (Glassdoor est.),4.3,5001 - 10000 ,1990,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),0,0,78,147,112.5,NC,31,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,data engineer,sr,na
730,Data Modeler (Analytical Systems),$66K-$117K (Glassdoor est.),3.6,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,66,117,91.5,MA,170,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data modeler,na,na
731,Data Modeler - Data Solutions Engineer,$37K-$66K (Glassdoor est.),3.3,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,37,66,51.5,IN,109,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,data modeler,na,M
732,Data Scientist in Translational Medicine,$86K-$143K (Glassdoor est.),3.8,10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,86,143,114.5,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
733,Data Scientist,$84K-$146K (Glassdoor est.),4.3,201 - 500 ,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),0,0,84,146,115.0,NY,10,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
734,Product Manager/Data Evangelist,$50K-$98K (Glassdoor est.),3.2,1 - 50 ,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),0,0,50,98,74.0,PA,-1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,na,M
735,Associate Environmental Scientist - Wildlife Biologist,$38K-$64K (Glassdoor est.),4.7,51 - 200 ,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),0,0,38,64,51.0,CA,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
736,Sr Data Engineer (Sr BI Developer),$90K-$110K(Employer est.),3.4,501 - 1000 ,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,90,110,100.0,AZ,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
737,"Senior Data Scientist – Visualization, Novartis AI Innovation Lab",$92K-$150K (Glassdoor est.),3.8,10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,92,150,121.0,MA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na
738,Senior Data Analyst/Scientist,$90K-$153K (Glassdoor est.),4.5,201 - 500 ,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),0,0,90,153,121.5,CA,15,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,na
740,"Associate, Data Science, Internal Audit",$43K-$82K (Glassdoor est.),3.1,10000+ ,1856,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),0,0,43,82,62.5,MA,165,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
